"timestamp","sentiment","position","notes","text"
"6/30/2020 5:17:56 PM",5,"","","I fully support this amendment that abolishes the Minneapolis Police Department. There's no reason we should have such an inflexible city charter that makes it impossible to make actual changes in the way we approach public safety. I truly, truly hope that this process of amending the charter doesn't drag on as it did in 2018, and that we can actually vote on this amendment in the fall."
"6/30/2020 5:18:09 PM",1,"","","I do not support dissolution of police dept as it is proposed in this amendment.  I do support reform and restructure.   I believe we need a police presence and am not comfortable with the wording that makes peace officers an optional part of the plan.  At the very least, police/peace officers should be part of the ""active plan"" when it comes to the community safety & violence prevention dept."
"6/30/2020 5:19:09 PM",-10,"","","To put it simply, those who own property, live in, and do business in Minneapolis pay a lot of money in taxes with the expectation that when we call 911 police will respond, streets will be maintained, and that we will be able to conduct our business, the cities leadership has made it more expensive to live here, harder to find housing, and did not do enough to stop those doing harm, as someone who lives in a low income neighborhood, I know it will take years to replace the businesses and property lost.  There is still roofs with tarps from the 2010 tornadoes on the Northside.   Prosecute the officers that failed Mr. Floyd and invest in additional training and resources for the police. Do not waste money recreating the wheel for something that may not work and puts the whole city at risk."
"6/30/2020 5:20:40 PM",-1,"","","Though I’m sympathetic and thinks racism needs to be eradicated in MSP, there is not enough time to form a plan. You haven’t given the public anything else. I’ll be voting to not abolish"
"6/30/2020 5:20:51 PM",-1,"","","While I am glad that this proposal is being put to the people of Minneapolis by the way of putting it on the ballot for November, the City Council's proposal needs further work before it can be implemented.  While the death of George Floyd was a terrible tragedy, the City of Minneapolis needs to really really think what will happen to the city if the police department is dismantled.  The city pretty much would go into anarchy.  People of all colors would feel less safe here in Minneapolis if the police department was dismantled.  I understand the city council has the majority to disband it, but they have to really really really think how in the heck are people going to be safe in this city if it is dismantled."
"6/30/2020 5:21:21 PM",10,"","","I am strongly in favor of the proposed charter amendment. As a homeowner in South Minneapolis I believe my family will be safer without the police. I believe my neighbors will be safer without the police. I am hopeful and enthusiastic about what a Community Safety & Violence Prevention Department could look like, as long as it is truly different from the MPD, has no ties to police unions, is adequately funded, and is orchestrated by and held accountable to people of color. I look forward to seeing this question put to the voters!"
"6/30/2020 5:21:40 PM",3,"","","As a longtime resident of the Kingfield neighborhood of Minneapolis (almost 30 years), I am writing to share my bewilderment and alarm over the Proposed Charter Amendment of the City Council. Al   though it is clear to all reasonable people that the Minneapolis Police Department needs significant change and improvement, it is absurd to suggest that the department should be dismantled.  Further, it is inappropriate to propose abolishing the department without a plan to maintain community safety.  Any proposed amendment needs to follow established procedure including the gathering of community input.  It needs to clearly provide the replacement plan.  This proposed amendment was developed in a vacuum of community input.  It does not provide a plan to maintain community safety.  It is designed to give the Council unlimited power without any accountability to the city residents.  I urge the Charter Commission to reject this proposed amendment."
"6/30/2020 5:22:14 PM",-8,"","","I will not be going to another concert, sporting event, out to eat, etc... Why the hell would you remove the police department over 1 horrible cop. Just stupid.  Please keep the minneapolis police department!"
"6/30/2020 5:22:23 PM",-2,"","","I vote NO! Keep MPD and tweek the Union contract YOU agreed to.The lawless is shameful."
"6/30/2020 5:23:01 PM",-3,"","","PLEASE!! who's bright idea was it to even think of disbanding or refunding the police department?? Not such a bright one! I can't even imagine calling a community dept! (whatever that will consist of) people who wouldn't know what to do if there was a shooting, a rape, or any other major emergency! Maybe they'd want me to call my neighbor or my family for help and put them in danger! NEVER!! These ideas are totally ridiculous! I have a better idea! Instead of replacing the police, let's get rid of the city council and the mayor!"
"6/30/2020 5:23:50 PM",-16,"","","I do not think it is a wise idea to remove the police department, for a few reasons. First, there are many people who will be out of a job and while there are many arguments that the police is violent and police brutality, there are many more good police officers who are upholding the law, why should they be screwed for other people? Why not implement stricter rules or bounds for the officers, instead the government is just throwing them under the bus. Should we not be about rehabilitation or creating a good relationship between people and officers? Why aren't You, the government, holding them more accountable, and now you are just trying to blame the whole system, as if it isn't your faults? Nobody has tried to fix the system, this is gonna jump from one bad situation to another. Also, when there are accidents and robberies and drive by's, or kidnappings, who are people supposed to call? The safety and violence prevention club? What are they going to do? The city is going to be a lot worse off with this, more unsafe, many people will get away with a lot more crimes, but this city is pretty good at allowing chaos to rule the cities, I guess this is more up your alley..."
"6/30/2020 5:23:55 PM",-3,"","","i think its crap we neee our men and women in blue!! Regardless of color of skin"
"6/30/2020 5:24:11 PM",-5,"","","I support abolishing the MPD by a change to the city charter and the creation of a new department of pubic safety that will be accountable and will protect all citizens equally. The MPD has proven themselves incapable of reform despite numerous attempts by mayors and police chiefs. This has lead to general dissatisfaction and the extrajudicial killings of Minneapolis citizens, primarily people of color over decades. We cannot wait for slow reform while our black and brown bothers and sisters are killed and traumatized. Defund and recreate from three ground up. There well never be justice for those killed but at the very least we must create a new structure and demand accountability"
"6/30/2020 5:24:56 PM",6,"","","MPD has a long-standing history of violence, racism, and bigotry in our community. MPD has lost the trust of the people they are sworn to protect. Numerous police chiefs have been unable to successfully make necessary changes and reforms to MPD due to Bob Kroll, the MPD Union, and a large population of police officers and lobbyists who actively work against meaningful change that supports the community and promotes peace and equality. It is clear that the only path forward is to remove / defund the MPD and start fresh with a new model. The Community of Safety and Violence Prevention Department could be an effective way to achieve this, and could be the first of many steps that could bring lasting, meaningful change to our beautiful city of Minneapolis."
"6/30/2020 5:24:58 PM",-3,"","","Please don not defund the police. Criminals WILL run free knowing they have nothing to fear!"
"6/30/2020 5:25:17 PM",2,"","","The Minneapolis Police Department has proved time and time again that they are NOT here to protect its people! It is time to DEFUND the police department due to their lack of respect for citizens of their own city. Bob Kroll is a danger to society and should not be allowed to make any decisions for the police department. Instead of letting these bullies police the citizens and decide who should live or die, we should have thoughtful citizens who care about their community ready to help those in need."
"6/30/2020 5:26:18 PM",8,"","","Removing the police department would be a positive change for the Minneapolis community. Whatever changes come need to include a diverse group of community leaders, and a variety of well-paid professionals who are unarmed to assist with various things. This should include social workers, psychiatrists, professionals trained in mental health first aid, professionals trained in working with people with disabilities, and unarmed community leaders. This amendment should also put any excess money towards educational and community programs seemingly unrelated to public safety like affordable housing, shelters and long-term living situations for unhoused people, community centers, anti-racist education and training, and public assistance.  Money should also go toward scholarship funds and reparations for Black people. Investing in all of these communities will help keep them safe."
"6/30/2020 5:27:27 PM",7,"","","I strongly support the proposed charter amendment. I support the work of organizations MPD150. Black Visions Collective, and Reclaim the Block. Minneapolis must progress beyond the documented failure of reform and reformist power and into the empowerment of community through abolishment of police and incarceration as our sole models of public safety."
"6/30/2020 5:27:46 PM",-9,"","","I believe the proposed amendment would have a huge negative impact on our City.  I Believe there needs to be some kind of reform.   But to dismantle the Police would bring on complete and total mayhem.  We already have so many issues we are dealing with right now like gun violence, drugs, gangs and passenger safety on the lIght rail has also been a growing problem.  If we take away the only real protection we have from these crimes. The criminals will have free reign on all your citizens. The criminals will be committing more and more crimes without any repercussions and or any conscious. Please make the correct and sound decision on this matter.  Thank you"
"6/30/2020 5:28:48 PM",3,"","","I strongly support the amendment on public and community safety."
"6/30/2020 5:31:27 PM",11,"","","Let me state clearly, we do not feel safe in our home or our Uptown neighborhood.  We have lost confidence in Minneapolis city management especially the city council.  We have been left to fend for ourselves while our commercial districts were burned and looted by indiscriminate parties.  Even our wonderful, multi-culti post office was not spared, burned to the ground depriving our community of daily interactions with global diversity.   Uptown has a tight community bond and had the advantage of offering residents easy, walkable access to groceries, pharmacies, etc. But now violence has significantly risen to the point where going out at night carries the real risk of being shot. We cannot allow George Floyd’s name to be just added to the ever-growing list with no real change to make all of our communities safe and peaceful with actual justice for all.  We are not looking for grand statements made with no substance, like changing the charter, which is offering no defined solution to correct current public safety, but just more words. Lack of accountability has long existed in Minneapolis but what exactly is the plan to bring just order to our city, for everyone, with details and a timeline to completion?"
"6/30/2020 5:31:47 PM",-2,"","","I own the home at 0000 xxxx avenue south, and I am firmly against removal of the police department.  The police union is the problem, not the price as a whole, the police unions culture is what has tainted not only the Mpls PD, but many others in the US.  That is where real reform and positive change occurs."
"6/30/2020 5:34:22 PM",-3,"","","If replacing the current Police department means no more lives lost than yes I agree whole heartedly. I know there are alot of good cops but there placing there careers on the line to protect the bad ones and thats putting civilians in danger."
"6/30/2020 5:34:27 PM",-3,"","","I support the charter amendment. Due to racial profiling experiences I've witnessed by the MPD and experienced myself. The handling of the innocent murders of Philando Castille, Jamar Clark, Justine Damond and George Floyd. Its clear that police departments across the country have not been held accountable for their deadly actions. Dismantling the police in Minneapolis the only logical step to reaching a community where citizens dont get killed by the people sworn to protect them."
"6/30/2020 5:34:37 PM",2,"","","Hello.  Sovereign political power holder here to encourage the idea of removing police from our social landscape.  The fact that you can talk to an “officer” about their oath of office, what it means to them, and you will be met with ignorance.  Take the power out of the role of peace officer and you have solved the problem.  POWER CORRUPTS.  Old news.  A step further is to create a social environment that encourages people to communicate with one another.  Part of scheme of racism and supremacists ideology of any kind is to separate, to divide.  Unity is acceptance of all others differences under the ideology that life, liberty, and pursuit of happiness are the only guidelines we need to make informed decisions.  People can be what they want, but hate will never have a place.  The police are the physical seesaw keeping the balance of hate in our world.  Just let go and you will see the better of all step up.  Thank you, without prejudice"
"6/30/2020 5:34:51 PM",-3,"","","You should not disband the Minneapolis Police Department. Quite frankly it would be foolhardy. I understand that the department is in need of a make over on many fronts and I am sure that they would not mind if you were to divert some of their calls to a community based team to handle prior to involving the MPD. The reason you do need the MPD is for the dangerous crimes. I believe there have been more than 1600 shots fired since this all began and quite frankly if you want real security you need a police force to handle violent crimes of which there are plenty in Minneapolis. If I am being totally honest, I do not feel same coming to Minneapolis for anything at this point in time. Typically, I visit the city of Minneapolis several times in a given year to attend Twins, Timberwolves and Vikings games in addition to at least a few music concerts at the new US Bank Stadium. I would not feel safe at many of these events without a police presence. With all that said, I urge you to please reconsider your plan of action. Find a better way than eliminating the police department. Currently, you have all of the negotiating power please utilize it wisely. Thank you."
"6/30/2020 5:34:54 PM",13,"","","Questions: “Adequately fund”. How? What is an estimate of cost? Where will the money come from? “Consistently engage the public about” How will this be done? How are you doing this right now for those who don’t use a computer or don’t feel safe identifying themselves on a site like this? Who, other than the “division of law enforcement services” would be providing services of public safety?  What is the timeline for this transition?  Who will provide public safety during the transition? What is the plan for working with current providers of public safety/service like hospitals, insurance companies who control mental health admission to hospitals, courts, schools, etc.? The phrase “Defund the Police” is creating misunderstanding, division, and opposition to this plan, however good it may be. If you want this plan to happen, this amendment to be passed, will you be willing to take the drama out and call it something else so more people will see what you are trying to do? Soon. Something that draws attention to the  actual positives in the future if this plan can go forward. In my view, leaders bring people together toward a goal. In this arena of persuasion and motivating people to vote for something new, labeling people, categorizing people, shaming people doesn’t work as well as listening, acknowledging people’s concerns, explaining, informing.  /30/2020 5:35:09 PM I support the amendment. Abolish and replace the police department. For too long Black, indigenous and other POC have been harassed, attacked and murdered by the police. The police of this state or any do not serve and protect the people, instead existing to enforce higherarchy, racism, and the general disenfranchisement of those not at the top of our society. We can and should do better."
"6/30/2020 5:35:49 PM",-12,"","","I oppose the proposed charter amendment. This hurried process is flawed, allowing insufficient time for community review and consideration before commenting. The amendment is too vague and would actually worsen the City's current problem with community safety and policing. Please stop pushing an unfinished, hurried amendment; constituents deserve more from our elected officials. The current City Council has lost the trust of many constituents and must commit to more specifics and details for all aspects of a charter amendment, before expecting citizens to vote on it."
"6/30/2020 5:36:02 PM",0,"","","I do not agree with the city council's attempt to amend the charter to remove the police department. They are moving forward and removing services without any plan.  Reform must happen but not at the expense of safety and security for our city."
"6/30/2020 5:36:10 PM",4,"","","I agree with Reclaim the Block. This is a good start but the proposed amendment does not go far enough. The proposed amendment: - would eliminate MPD as a city department, to be replaced by a department that “will have responsibility for public safety services prioritizing a holistic, public health-oriented approach.” I AGREE WITH THIS POINT. - would eliminate a long-standing requirement to maintain a police force proportional to the population of Minneapolis. I AGREE WITH THIS POINT. - does not prohibit law enforcement from any specific roles. I DO NOT AGREE WITH THIS POINT AND PREFER THAT CURRENT AND FORMER LEOS CANNOT TAKE A ROLE. - the new Department of Community Safety would have the option to maintain a much smaller police force under the control of the new Director of Community Safety and Violence Prevention. I DO NOT AGREE WITH THIS POINT. Also I hope you are prioritizing BIPOC and especially Black and Indigenous voices as you review comments. I am POC (Latina) but not Black or Indigenous. I am fearful whenever I see police, including MPD. I do not trust them and they are dangerous. Mpls has tried numerous reforms in the past, such as improved training and body cameras. IT HAS NOT WORKED!"
"6/30/2020 5:36:21 PM",-5,"","","I work in south Minneapolis at a residential mental health facility.  I am deeply concerned over this proposal and believe there are SEVERE consequences that are not being considered.  I also find it horrific that there is so little respect for knowing the nature of the day to day jobs of law enforcement officers.  I Like it or not, we are indeed a major city with major city problems.  I believe what we are seeing with our lack of control to the increased violence and public safety will turn away people who have been loyal with living and running businesses in Minneapolis which will impact the economy, quality of life and hard working nature of what we are known. I am considering moving out of state if there continues to be lack of leadership and a one track mind about solutions. It is absolutely horrific that the public’s opinion does not seem to be considered although we likely have the same end goal which is equality and positive change.  This does not and will NEVER happen over night. The execution is not sitting well with me and many other people I have talked with."
"6/30/2020 5:36:54 PM",-3,"","","Do NOT defund the police department. Actually I vote for more police to deal with the increased crime rate in MN. Hire another 2000 officers. Make sure your hiring practices are diverse to serve all of our great citizens. Act quickly before Minneapolis is overrun by the out of state criminal element flocking to Minnesota after the city council opened the door wide to them, indicating no more police."
"6/30/2020 5:37:39 PM",-16,"","","I have stood watch how people act when there is a police presence and when there is not. Defunding the police department is the stupidest thing to do. Our state Politicians are the spineless people I have ever seen. We need to back our police with funding and better training so that the situation that happened in mpls won’t happen again. The mayor and governor are cowards and act like a step parent that goes with the flow rather do what needs to be done. I work in mpls and have seen the violence that occurs. I have watched the men and women of the police department run TOWARD gun fire and make sure citizens are safe. Since the riots have been occurring I have watch our cowardly mayors and governor ALLOW the crap to happen JUST to get future votes. It makes me absolutely sick how this country demonizes the men and women in blue and how our garbage mayor and governor and other Democrats are destroying this state. It’s a simple formula, less police = more crime"
"6/30/2020 5:38:36 PM",1,"","","No further charters or large info structure change should occur in Mpls without first restructuring the City Council leadership/authority Charter to revise structure that does not have 13 individuals and Mayor all in charge...this equals...no one is accountable, yet they have unlimited authority."
"6/30/2020 5:39:32 PM",-2,"","","I do not reside in Minneapolis however I have been and continue is to be employed in Minneapolis for almost 26 years. Yes I fully agree things need to be looked at in regards to a lot of things in Minneapolis but let’s not turf all Of the safety issues on law enforcement Because I know from personal Experience there is a lot of structural and systemic problems in our community and politically so to say that getting rid of a police department and out in its place a community of safety and violence prevention is not going to cut it. We see this playing out at lake Nokomis already with this hands off zone. Get in and do the hard work of working and supporting law enforcement and yes get rid of negligent persons. In closing I would say it’s much like the priests that have abused parishioners and teachers inappropriately engaging with students.....taking this thinking and let’s abolish churches and schools."
"6/30/2020 5:39:40 PM",-3,"","","I believe we need a Community of Safety & Violence Prevention Department.  We need to try something different.  In the 70's we had a street/beat cop on Lake Street who stopped into the businesses and got to know who was working and hanging out.  That worked.  We need peace officers who live and work in the neighborhoods they know.  We need people who can respond to robberies and to pleas for help with violent family members - to aid all concerned.  Our MPD seems to be rotting out.  It must be very difficult for those police officers who uphold justice to continue working within a system that allows fellow officers to commit crimes on the job.  Let's vote on the charter amendment.  Thank you."
"6/30/2020 5:40:10 PM",-1,"","","No, no, no! Better training is needed. Promotions based on merit, not union protections. It’s the police union that needs the overhaul, not the police force."
"6/30/2020 5:40:14 PM",2,"","","The City does not need to remove the Police Department. The City needs to remove the Union, headed by Bob Kroll, and leave Chief Aradando in place. Chief Aradando can then rehire the Police Officers directly who meet the criteria, including new training of diversity, equity and inclusion, as well as implicit bias training, and requiring officers reside in the City. The Concil can add support for peace officers, liasons, social workers, health care providers, to the City support network. These individuals work in collaboration with the City Police to support them in situations of abuse, mental health, poverty, homelessness, and more. Update Police policy so that it also removes arbitration for Police reprimand. We need Police. We need Aradando. We need more help in the City for mental health, public health, poverty, homelessness, education. We DO NOT NEED a POLICE UNION. And we certainly DO NO NEED BOB KROLL."
"6/30/2020 5:40:35 PM",-7,"","","Removing MPD is quite possibly one of the dumbest ideas I have ever heard. Invest in training and partnerships. Push for colleges to include more social work based classes as part of a criminal justice degree.  Also- I am an advocate for a local domestic violence  agency. We work closely with MPD and they are doing some phenomenal/ groundbreaking work with us that isn’t being talked about.  A lot of the proposals include ME responding to a crisis without law enforcement. I REFUSE to do this because I will not be safe. I will ONLY respond with law enforcement. Please ask us if these plans are realistic. This will cause a lot of great advocates to leave this profession.  Disbanding MPD will cause harm."
"6/30/2020 5:40:55 PM",0,"","","Abolish and defund the Minneapolis city clowncil."
"6/30/2020 5:41:22 PM",-5,"","","I am in full support of the abolishment of, and re-establishment in radical new vision of, the police force of Minneapolis specifically, but also American police at large. I believe they are protectors of property, not people, amd prove to be a danger to marginalized, poor, and colored communities, and their role in crisis response should be severely limited and many of those roles relegated to other professionals better equipped for those situations"
"6/30/2020 5:42:15 PM",-8,"","","I fully support this initiative; for too long our MPD has been functioning with impunity and restricting the civil rights of (non white-straight-cisgender) individuals. Further, the lack of accountability coupled with the lack of training on how to handle the increase of non-violent calls has led to severe mistrust and abuse of power."
"6/30/2020 5:43:07 PM",-7,"","","While what happened to Mr. Floyd was wrong on many levels, as someone who was raised in Minneapolis, I disagree in the creation of a new department to replace the MPD. I also do not want to minimize systemic racism that is in ALL of society. Not just black, white, brown.  There are too many good men and women, of all races, in the police department, that have been a positive influence in their neighborhoods.  I’d challenge the City Council, Mayor, Chief Aradonda, the police union, and selected residents, from different backgrounds and experience to develop a plan moving forward so we can ALL do better. The violence in the last couple of weeks shows our need for a struggle, and well trained, police force."
"6/30/2020 5:43:16 PM",-7,"","","I have lived in Minneapolis my whole life. The Minneapolis police department is racist and bad. I want cameras on every corner. Make us feel safe. Make your community police all have bachelors degrees and have two years of training before being on the street. Hold police accountable for abuse of power and end the blue line policing s"
"6/30/2020 5:43:53 PM",8,"","","Minneapolis has a chance to set an example for the rest of the country and be leaders for other midwestern cities. I support replacing the Police Department with a Community of Safety and Violence Prevention Department. I hope Minneapolis can set a precedent of meaningful change towards social justice that Madison, Wisconsin can follow."
"6/30/2020 5:43:57 PM",-6,"","","If Mpls is going to defund the police force. My husband and I will not be going into the city to spend money on dining, bars or various entertainment events. We have zero confidence that the Community Safety & Violence Prevention Dept will be able to control the street violence. The average person will be left at the mercy of this “dept”. It is a disaster waiting to happen. It’s sad that 3 city council members who are pushing this have their own private security. If there is no need for security why have it. Have community members oversee their safety. I strongly feel that it will be very difficult for Mpls to bring in large events. Overall, there will be more shootings, less revenue coming into the city, businesses WILL follow Cowboy Jacks and pull out of Mpls."
"6/30/2020 5:44:31 PM",-8,"","","I’m not a resident of Minneapolis but I often spend money and time at businesses there. Right now I’ve been completely avoiding the city completely because it’s clear that it is not safe.  If the police department is dismantled as the city council intends, I do expect things to get worse and I will visit restaurants and other businesses in other cities. This is a complete overreaction and I won’t be part of some social experiment where one of the most violent areas of the state has no police force.  No thank you."
"6/30/2020 5:44:34 PM",2,"","","I am  in support of this charter."
"6/30/2020 5:46:22 PM",-2,"","","You people are an embarrassment. Looking forward to the next election."
"6/30/2020 5:47:04 PM",-8,"","","We can not allow the twelve Minneapolis City Counsel members with no real life experiences to disband the Minneapolis police department.Look at Seattle and the Chop zone.Where police are forbidden to enter death and chaos follows.Two people have been shot in the Chop zone in Seattle.You can not create a department of children smiles and happy thoughts and expect it to combat crime.It will not work!.If you do this think of what will follow business leaders will flee Minneapolis because they have no protection and citizens will arm them selves myself included.And many will just move out of Minneapolis because it will become Murderappolis."
"6/30/2020 5:47:22 PM",-5,"","","Modification of the City Charter is not a task to be taken lightly, and certainly not under the cover of darkness along with the compressed timeline that we are seeing here.  The council has a reputation for ignoring public input and the approach being taken here only confirms it. I have read the proposed changes to the charter.  They were clearly prepared by persons who are well beyond their depth.  There is no real plan - other than a transfer of power from the Mayor to the Council.  This is a despicable and transparent abuse.  The residents of Minneapolis will rightfully demand that a detailed plan is developed BEFORE any vote is taken on the charter.  We will not provide this council a blank check.  If the commission recommends this process proceed before such a detailed plan is completed, then you have failed miserably in your responsibilities to this city."
"6/30/2020 5:47:27 PM",14,"","","I would like to know more about the plan to put this into place. At this point it's essentially voting on a rebranding and feels more like an experiment than an evidence- based new system. I agree with shifting funding around to better serve our communities as they've grown and changed, and to address existing racial disparities, however I think this needs a more thoughtful approach. I want to hear about the community conversations, the evidence based information, details of what a new system would look like and how much it would cost, and what staffing is needed to support that new system."
"6/30/2020 5:48:45 PM",0,"","","Lifetime born and raised in South Minneapolis.  This amendment is being pushed far too fast.  There should be much more discussion and community input BEFORE even being put on the ballot.  November 2021 maybe."
"6/30/2020 5:48:54 PM",-14,"","","I think we can all agree that the death of George Floyd was a heinous act and he should not have died. And I think we can also all agree that his death was a combination of many different factors including, but not excluding, racist police officers, not enough or bad training, the vetting of personalities that should and should not be on duty in our city and the strength of the MPD union. That being said, another missing factor is the inaction of city leadership, the City Council and the Mayor's Office, to do anything about the problem over the last 10 to 20 years. All the while knowing that there was an issue. City Councilperson, Linea Palmisano, of Ward 13, acknowledged as much when she said in a recent public statement, ""...'officer involved shootings' — didn’t just start three or four years ago."" So then, if the problem has been around for a very long time and it may or may not being caused by a number of different factors how did parts of the Minneapolis City Council, that are driving this change to the City's Charter come up with a solution in a span of couple of weeks time? How did the City Council come up with the changes needed to the Minneapolis Police Department with little or no reflection, investigation or community discussion? And given the changes asked for what is the plan? If they are asking for a change, they must have a plan. The public has heard abolish the police and defund the police? That may be the goal but that is not a plan. So what is the plan? What is the plan in detail? And will there be enough time to communicate the plan and discuss the plan and reflect on the plan before November. Or are we to believe that we should trust in the City Council when they have stood by and done nothing to this point. In my opinion, the City Council needs to get their act together. Present the plan and take the time to explain why what they are proposing is better than what we have now. If that is 6 months or a year? Whatever it takes. Or are we just going down another path that will end us up in the same place as we are now? I say no to any amendment change being put on the ballot this November."
"6/30/2020 5:49:25 PM",2,"","","This is a wonderful idea. I hope that the new department would be able to run on much lower funding than the MPD required. The money used to cushion and protect police who would otherwise be fired or charged should be redistributed to education and mental health endeavors."
"6/30/2020 5:49:38 PM",-6,"","","The police only harm us. We cannot allow for this violent system to continue. I was a community that keeps each other safe. I want a community who looks out for one another, keeps people fed, houses, clothed. And the police do none of that. Crime only exists because people are in need of a help. Whether materially, or emotionally or psychologically. Cops create crime, not safety. They don’t protect anyone but themselves."
"6/30/2020 5:50:18 PM",-13,"","","I cannot even believe this is an option to get rid of a police Dept. I fear for victims of domestic violence, children in abusive homes, citizens dealing with home intruders, the list doesn't end. Minneapolis will become an even more dangerous place to live. We need police reform and reorganizing, for sure, but not eradication."
"6/30/2020 5:50:47 PM",0,"","","I will not change the charter and have no desire to vote for someone who proposes this without a detailed plan in place as an option when considering a change. I am also against the 2040 plan. Minneapolis home owner."
"6/30/2020 5:51:25 PM",0,"","","get rid of your private guards before you get rid of the police. We need police, do something instead of talking and talking and doing nothing."
"6/30/2020 5:51:36 PM",-3,"","","Please approve the proposed charter amendment. This amendment is the first step toward a solution to the problem of police violence in our community. If kept intact, the current police department will only continue to inflame tensions and lose credibility with the very citizens it is meant to protect and serve. This vicious cycle of escalating violence and tension between citizens and police can only be broken with structural change to public safety in Minneapolis, which requires changing the charter. A public health-led community safety agency is not only more desirable in the abstract; it is also a pragmatic solution that addresses the fact that the current system of policing has utterly failed to keep people safe."
"6/30/2020 5:52:07 PM",-18,"","","Please do not defund or reduce the police force.  Retrain yes but don't reduce or defund.  We are already under protected from all the criminals in the North Minneapolis area.  We are constantly in fear and nobody comes when we call 911.  It's clear the mayor and city council don't care about North Minneapolis.  We need more police presence and better police response not less.  You know who the criminals are and we have laws but there is no enforcement and no consequences.  The city and courts just tell the criminals not to do it again and let them back out to laugh at you and do more crime.  Why would they stop?  There are no consequences and no enforcement.  The people who are the victims of the lack of enforcement and consequences are the ones who continue to suffer every day.  We want to live in peace like the people in the suburbs do.  Please add more police and properly train them.  I can't rely on my neighbor to stop the criminals.  I can't rely on my neighbor to protect me from someone assaulting me or breaking into my property.  I can't rely on my neighbor to give me emergency medical attention.  I can't rely on my neighbor to patrol the neighborhood 24/7.  The city council and mayor need to live in North Minneapolis and then they might understand the crime and the fear we all live in 24/7.  Please give us more police that are well trained.  Let Mayor Frey have his neighbor protect him and see how long he waits to call his police body guard back to protect him.  If his neighbor isn't good enough to protect the mayor then our neighbors aren't good enough to protect us either.  Live in our shoes before you make decisions like defunding and getting rid of police."
"6/30/2020 5:52:32 PM",-7,"","","What do you think will happen to violent crime rate when there is no one there to protect the public.  Only proven by your own members having security paid for by tax payers.  The tax payers are paying for the police and we expect and demand their service."
"6/30/2020 5:52:57 PM",-1,"","","I do Not want the Police Department removed."
"6/30/2020 5:53:20 PM",-15,"","","Since New York City’s action to remove officers and dismantle vital anti-crime units gun violence has surged 358% since this time last year.  In a recent interview with Harlem residents, 99% supported police presence stating without them it would make their communities less safe.  Wasn’t it Mayor Frey’s proposal to add more police officers in the force in 2020?  In October 2019 didn’t business organizations request of the Council to add more police in the downtown areas?  It would appear we need law enforcement more than ever.   Neighborhood Watch takes on new meaning when Twin City business owners and residents are forced to defend their homes and businesses. Look at the CHOP in Seattle for wisdom.  Four shootings; two dead and others critically wounded.  Missing?  No police allowed.   Your new model of public safety? The new Department of Community Safety and Violence Prevention is yet to be fully defined. Can the changes even be implemented? You ask us to put all of this power in your hands, after we waited days for our officials to quell the riot days later.  The world looks at us now as the home of the beginning of this tragedy.  They are watching us.  What will be our legacy.  Who would even want to visit a city that has no law and order?  I am against police brutality.  I am not against police. I favor spending more money for mental health concerns in our City.  I endorse programs such as Tony Danza’s NY Police Athletic League that brings policemen and minorities together for sports, acting clinics and choirs where both participate.  Build a bond.   What you propose will only leave us lawless, unprotected and frightened. You are inviting crime if you choose to amend the Charter in such a fashion.  Will it be enough?  Ilham Omar. As well as  City Council President Lisa Bender have requested a complete defunding the Police Department. I see the troubled look in our Mayor’s face.  Surely, surely, you can not believe this will work? Same letter added as attachment."
"6/30/2020 5:55:05 PM",9,"","","I believe that our city has recently shown how effective we can be when we come together and begin to lift up those who need it. I know that disbanding the MPD would not only keep our communities safer and literally save lives, it would also foster an entirely new way of thinking about safety and community, especially for the younger generation. This is how change happens.  Thank you,"
